	genitiv_konstruktion	kontext	ID	epoche	Metapher	Metonymie	Name	quelle	w1	w2	1_abs	w1_aro	w1_img	w1_val	w2_abs	w2_aro	w2_img	w2_val	abs_diff	aro_diff	img_diff	val_diff	Titel	supersenser_0	supersenser_1	supersenser_2	supersenser_3	supersenser_4	supersenser_5	supersenser_6	supersenser_7	supersenser_8	supersenser_9
847	Licht der Welt	"### >>>Licht der Welt<<< einander zu begegnen,
 Und suchend wagen sie sich zu entlegnen
 Pfadlosen Wolkenhöhn hinan und wählen.
 
 ###"	l0090037.txt		0.0			Konsens 2	Licht	Welt	5.105468045223791	4.378302205991484	7.085282413316205	7.028660413625016	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	1.4650525117591455	-1.0228358198760823	1.5034894378586232	-0.4044096405297326		8.66192626953125	17.58698844909668	-0.5024197101593018	-12.960836410522461	-22.13849449157715	17.73529624938965	-16.21970558166504	0.8752102851867676	-3.9941701889038086	-3.9978747367858887
848	Lied der Lieder	"### >>>Lied der Lieder<<< ;
 Hört es, meine deutschen Brüder,
 Hall' es wieder, froher Chor!
 
 Deutsche###"	l00200074.txt		0.0			Konsens 2	Lied	Lieder	4.211482649386956	4.457945318968017	5.219867466795985	6.861013859018862	5.313095018269653	4.795563796283949	5.886827358215216	7.411233452388785	-1.101612368882697	-0.3376184773159325	-0.6669598914192312	-0.5502195933699232		-4.84675407409668	-4.03662109375	3.75675630569458	-1.994827508926392	-2.581080436706543	-0.0963449478149414	2.863852500915528	0.5673303604125977	-0.2903022766113281	4.906813621520996
849	Welt des Homer	"### >>>Welt des Homer<<< ,
 Die Götter sind längst vertrieben,
 Gestürzt sind die Tempel ins Meer.
 
 Verschollen die heiligen###"	l0070124.txt		0.0			Konsens 2	Welt	Homer	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	5.745991044563142	4.106499047029959	5.5386321050238045	5.123263126185174	-2.1055755110984955	1.2946389788376074	0.04316087043377692	2.3098069279695745		-12.905116081237793	-7.364471435546875	0.7576510906219482	12.598705291748047	2.8708176612854004	-4.333685874938965	-12.882692337036133	-13.055170059204102	2.913646697998047	15.242511749267578
850	Licht der Welt	"###,
 D'rauf deines Vaters Haus gebaut?
 Ist's jener Ort, wo du die Sonne,
 Das >>>Licht der Welt<<< , zuerst geschaut?
 
 O nein, o nein, das ist sie nimmer!
 Nicht ist's die###"	l00150442.txt		0.0			Konsens 2	Licht	Welt	5.105468045223791	4.378302205991484	7.085282413316205	7.028660413625016	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	1.4650525117591455	-1.0228358198760823	1.5034894378586232	-0.4044096405297326		8.66192626953125	17.58698844909668	-0.5024197101593018	-12.960836410522461	-22.13849449157715	17.73529624938965	-16.21970558166504	0.8752102851867676	-3.9941701889038086	-3.9978747367858887
851	Lauf der Welt	"###,
 Daß man vom Liebsten, was man hat,
 Muß scheiden;
 Wiewohl doch Nichts im >>>Lauf der Welt<<< 
 Dem Herzen, ach, so sauer fällt,
 Als Scheiden! ja Scheiden!
 
 So dir###"	l00150574.txt		1.0			Konsens 2	Lauf	Welt	3.626327091559116	4.301669547311324	3.732588239237237	5.7664143432591235	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	-0.014088441905529159	-1.0994684785562423	-1.849204736220345	-1.6666557108956228		22.75428009033203	18.895322799682614	0.5751974582672119	0.27649497985839844	-15.75225830078125	6.78947639465332	-14.11929702758789	9.842329978942873	-10.491411209106444	-3.3893322944641118
852	Licht der Welt	"###,
 Drauf deines Vaters Haus gebaut?
 Ist's jener Ort, wo du die Sonne,
 Das >>>Licht der Welt<<< zuerst geschaut?
 
 nein, das ist sie nimmer!
 Nicht ist's die Heimat, heißgeliebt.
 ###"	l00120597.txt					Konsens 2	Licht	Welt	5.105468045223791	4.378302205991484	7.085282413316205	7.028660413625016	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	1.4650525117591455	-1.0228358198760823	1.5034894378586232	-0.4044096405297326		8.66192626953125	17.58698844909668	-0.5024197101593018	-12.960836410522461	-22.13849449157715	17.73529624938965	-16.21970558166504	0.8752102851867676	-3.9941701889038086	-3.9978747367858887
853	Licht der Welt	"###,
 Drauf deines Vaters Haus gebaut?
 Ist's jener Ort, wo du die Sonne,
 Das >>>Licht der Welt<<< zuerst geschaut?
 
 O nein, o nein, das ist sie nimmer!
 Nicht ist's die Heimat###"	l00270601.txt					Konsens 2	Licht	Welt	5.105468045223791	4.378302205991484	7.085282413316205	7.028660413625016	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	1.4650525117591455	-1.0228358198760823	1.5034894378586232	-0.4044096405297326		8.66192626953125	17.58698844909668	-0.5024197101593018	-12.960836410522461	-22.13849449157715	17.73529624938965	-16.21970558166504	0.8752102851867676	-3.9941701889038086	-3.9978747367858887
854	Jahre der Menschheit	"###,
 Flüstern ganz heimlich von Christkindleins Feier.
 
 Nieder senkt sich ein seliger Traum,
 Einmal im >>>Jahre der Menschheit<<< gegeben,
 Trägt seinen Segen in jeglichen Raum,
 Spinnt seinen Zauber um jegliches Leben.
 
 Frieden###"	l00140196.txt		0.0			Konsens 2	Jahre	Menschheit	4.332800267911888	4.210523181116855	4.265819741237592	5.5749318619419785	3.6645166431074	5.651598471412879	3.9473553723167885	5.189926444706455	0.6682836248044883	-1.4410752902960242	0.31846436892080243	0.3850054172355257		18.51204490661621	9.145954132080078	-0.5674924850463867	10.910358428955078	-21.727184295654297	-8.520401954650879	-15.076778411865234	3.5507283210754395	9.096471786499023	9.804913520812988
855	Sturm der Saiten	"###,
 Und auf dem Pfad zum ewgen Licht
 Der Völker Seelen hinzuleiten,
 Erregt er jetzt den >>>Sturm der Saiten<<< 
 Und was er singt, er hats gelebt.
 Er stritt ihn mit, den Streit der Helden###"	l0050073.txt		1.0			Konsens 2	Sturm	Saiten	5.566494070151725	6.176660222616907	6.716120360004072	4.766816018014003	6.362629766493392	3.3152507424582924	5.605235839540467	5.097887277214216	-0.7961356963416675	2.8614094801586147	1.110884520463606	-0.33107125920021296		3.677633047103882	-2.674034595489502	5.43612813949585	-1.892550468444824	6.726789951324463	-4.094131946563722	17.616243362426758	-2.3340957164764404	12.522969245910645	19.988311767578125
856	Welt der Träume	"###,
 Und das warst du!
 
 Doch ach! das schöne Bild war mir entrissen,
 Die >>>Welt der Träume<<< schloß sich zu!
 O! laß mich wachend jetzt das Glück genießen;
 Dann ruf' ich###"	l00150332.txt		1.0			Konsens 2	Welt	Träume	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	3.3402335206555223	7.343283038551718	4.678405932374393	7.028847762460465	0.30018201280912304	-1.9421450126841504	0.9033870430831864	0.4042222916942819		-13.979799270629885	1.127333402633667	-1.37554132938385	-6.228677749633789	-6.187420845031737	-12.874258041381836	-5.848570823669434	2.722673892974853	-6.079239845275879	3.5650725364685063
857	Reich der Töne	"###, den ihr tragt:
 Gekrönt hat ihn die himmlische Kamöne,
 Und König ist er in dem >>>Reich der Töne<<< .
 
 Und auf sieht man den Sarg vom Boden heben,
 Auf treuen Schultern ruhet seine Last;###"	l00150111.txt		1.0			Konsens 2	Reich	Töne	4.595048826874053	5.0363695357910006	5.8058864457865305	4.616162766177843	4.803472970248314	4.644795580625777	4.7570773776417195	5.819614800595968	-0.20842414337426085	0.3915739551652253	1.048809068144811	-1.2034520344181248		-4.774924755096436	-12.53227710723877	6.554656982421875	-0.5988737940788269	-0.6760997772216797	-16.447463989257812	9.601241111755373	-7.9080491065979	-10.381439208984377	9.966282844543457
858	Freude der Brust	"###, du darfst dein Selbst hinstellen dem Blicke der Andern,
 Sing nur hinaus in die Welt Trauer und >>>Freude der Brust<<< ;
 Aber vergiss auch nie: dir fehlen die rührendsten Töne,
 Ist's nicht eben die Welt,###"	l00160223.txt		0.0			Konsens 2	Freude	Brust	1.8897763862373684	6.546302766431372	4.397684960548906	8.271706054415139	6.856139579250892	4.71057897723079	6.489715382537447	5.16514442554881	-4.966363193013523	1.8357237892005802	-2.092030421988542	3.1065616288663285		2.636399269104004	-12.040067672729492	-8.729803085327147	9.578216552734377	1.5602982044219968	-15.066367149353027	4.401834011077881	-19.028121948242188	18.397783279418945	33.04456329345703
859	Herrn der Welt	"###, Maria, bist ersehn
 zum Heil der Menschen hier.
 Du sollt in hohen Ehren
 den >>>Herrn der Welt<<< gebären!
 Maria seufzt und schweigt
 und sanft ihr Köpflein neigt.
 
 Maria sitzt im Blütengarten,###"	l0040198.txt		1.0			Konsens 2	Herrn	Welt	4.712352150528766	2.9102253201176227	5.489960547235426	5.414096160147327	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	1.071936617064122	-2.490912705749944	-0.09183242822215563	-2.018973894007421		8.883150100708008	-10.380353927612305	-2.658961057662964	-12.950040817260742	-1.1023244857788086	-14.964282989501953	-7.370707988739014	13.525432586669922	-3.148850440979004	-4.330558300018311
860	Klopfen einer Brust	"###, nur fort an eine sonnge Stätte.
 Zu Menschen lasst mich aus dem stummen Grunde,
 Zum >>>Klopfen einer Brust<<< , zum Wort aus einem Munde,
 Zu einer Hand, die meine Hand berührt,
 Und mir###"	l00160268.txt		0.0			Konsens 2	Klopfen	Brust	5.586535741818988	4.211343465335643	5.340652327152936	4.1012848304865015	6.856139579250892	4.71057897723079	6.489715382537447	5.16514442554881	-1.2696038374319023	-0.4992355118951473	-1.149063055384512	-1.0638595950623104		-10.662637710571287	-1.003488540649414	4.401857376098633	-2.40901517868042	-16.215017318725586	-6.973894119262695	2.5568935871124268	-5.430464267730713	4.947082042694092	20.36878204345703
861	Herzen der Bürger	"###;
 Aber nach Eintagspracht dorret das Gärtchen dahin.
 Also verdorret der Staat, wenn nicht in den >>>Herzen der Bürger<<< 
 Wurzelt die heilige Kraft, welche das Sittliche nährt.
 Raubt ihr die göttliche Liebe, so gebet###"	l00130347.txt		0.0			Konsens 2	Herzen	Bürger	4.483773605450931	5.613769888481823	5.428721689454997	7.416913536767192	5.896870255914163	3.773303479467277	5.393299551966566	5.036521569346546	-1.4130966504632303	1.840466409014546	0.035422137488430934	2.3803919674206435		15.713372230529785	19.4177188873291	-12.12803840637207	10.391651153564453	-6.611422538757324	30.343076705932614	17.26192855834961	-5.76180362701416	7.716062545776367	-7.039673805236816
862	Königin der Sänger	"###;
 Die Rose blüht am Waldesrain,
 Nun schläft, berauscht vom Duft der Rosen,
 Die >>>Königin der Sänger<<< ein.
 Sie wiegt sich auf den Blüthenzweigen,
 Doch still ist alles um und um.
 ###"	l0080417.txt		1.0			Konsens 2	Königin	Sänger	5.745859395245197	4.999391802049416	6.800998317781278	6.0557360026986125	6.260105431975505	4.101868609950565	5.579185873668458	6.433391808171862	-0.5142460367303077	0.8975231920988502	1.2218124441128175	-0.3776558054732497		-8.682697296142576	7.057355880737305	3.0189309120178223	-2.9028239250183105	-5.565648078918457	-1.6271038055419922	17.325403213500973	-10.43985652923584	-13.305521011352539	9.367412567138672
863	Gewühl der Welt	"###;
 Nicht um in Thränen zu verblühn!
 
 Du meinst, ich werde dein vergessen
 Im wirrenden >>>Gewühl der Welt<<< ?
 Dann hast du, Kind, noch nicht ermessen,
 Was dich und mich verbunden hält.###"	l0020037.txt		0.0			Konsens 2	Gewühl	Welt	4.5023558281076435	5.2567538537945175	5.990099195857426	3.706266452651125	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	0.8619402946429982	-0.14438417207304874	0.4083062203998447	-3.726803601503623		11.761110305786133	6.8757286071777335	-12.64975643157959	-3.248985290527344	-10.5725736618042	2.7254505157470703	-4.330115795135498	9.121023178100586	-2.471405029296875	-5.044443607330322
864	Haus der Armen	"###:
 „Lass gut sein, Mutter....“ und dann sinkt er hin —
 Und in das >>>Haus der Armen<<< trat der Tod.
 
 ###"	l0050006.txt		0.0			Konsens 2	Haus	Armen	7.655979878217338	3.0188937941723597	7.908270995859906	6.379553572720767	4.760309751150084	5.354651850380487	5.686211204668817	5.1115372308963485	2.8956701270672567	-2.335758056208128	2.2220597911910898	1.2680163418244188		0.9721722602844238	3.639423370361328	8.06947135925293	-10.741290092468262	-6.800851345062256	-20.143495559692386	4.067068576812743	-5.668008804321289	-8.043783187866211	3.317179679870605
865	Herzen meiner Dichter	"###!
 Schon ward ich ein einziger Frühlingsblust,
 Schon spür ich sich regen süßen Gesang
 Ahnungstrunken im >>>Herzen meiner Dichter<<< !
 Was euch das heilige Sehnen verheißt,
 Singt es heller! singt es lichter!
 Daß###"	l00140013.txt		0.0			Konsens 2	Herzen	Dichter	4.483773605450931	5.613769888481823	5.428721689454997	7.416913536767192	4.870326208053392	3.9107614242491096	5.08673750909858	5.974921329606639	-0.3865526026024586	1.7030084642327132	0.34198418035641964	1.4419922071605509		0.8832917213439941	10.782876968383787	-14.147684097290039	4.0038232803344735	-5.701149940490723	15.209776878356935	-0.20399951934814453	-7.459489822387695	-2.346035957336426	9.741962432861328
866	Glocken meiner Kindheit	"###alle Freude, alle Fehle
 Und meines Lebens tiefster Schmerz
 Verblassen, und ich höre wieder
 Die >>>Glocken meiner Kindheit<<< gehn,
 Und Kuckucksruf und Amsellieder
 Und frohen Lärm im Winde wehn.
 
 Und rote Rosen seh###"	l0030222.txt		0.0			Konsens 2	Glocken	Kindheit	6.289865453055147	4.212192229328057	5.868084611527442	4.543319870445936	4.019404544445263	5.114369933276765	5.197203597548887	6.46624828605242	2.270460908609886	-0.9021777039487082	0.6708810139785529	-1.9229284156064832		-23.383472442626953	10.84053897857666	-12.50556755065918	-25.81229019165039	-4.212597846984863	-2.6040821075439453	-10.998908042907717	0.27101731300354004	-13.766180038452148	-4.4644083976745605
867	Macht der Töne	"###am Ende
 Es doch ins große All vergeht —
 Hast ja dafür der Thränen Spende,
 Die >>>Macht der Töne<<< , das Gebet.
 
 Willst Du in enge Räume drängen
 Des weiten, breiten Stromes Fluth,
 ###"	l0080082.txt		1.0			Konsens 2	Macht	Töne	2.3081049414774824	7.422749251231982	4.920602443923426	4.89272321309911	4.803472970248314	4.644795580625777	4.7570773776417195	5.819614800595968	-2.4953680287708315	2.7779536706062062	0.16352506628170627	-0.9268915874968576		-4.963791370391847	-18.025733947753906	-1.6734571456909182	-13.521714210510256	11.689640045166016	-6.589582443237305	7.244648456573486	-4.601747035980225	-10.94485569000244	4.735311985015869
868	Luft der Glocken	"###an Kirche sich,
 Palast steigt an Palast empor,
 Und drüber hin tönt feierlich
 In blauer >>>Luft der Glocken<<< Chor.
 
 Das hallt und klinget fort und fort
 Bis draussen, wo's so still und grün,###"	l00160003.txt		0.0			Konsens 2	Luft	Glocken	5.825131680724968	4.144874751659791	6.493867711812693	5.817864025385653	6.289865453055147	4.212192229328057	5.868084611527442	4.543319870445936	-0.4647337723301818	-0.0673174776682659	0.6257831002852541	1.2745441549397152		0.4977293014526367	-9.541020393371582	-0.9139103889465332	-1.0278768539428709	-24.96792984008789	27.187692642211914	1.6720154285430908	-2.0451030731201167	-13.25320053100586	0.10275912284851074
869	Ton der Weltharmonika	"###Athemzug von deiner Seele,
 Ewig hier und ewig da,
 Hauch von deiner eignen Kehle,
  >>>Ton der Weltharmonika<<< ;
 
 Ob du mit dem Tode strittest,
 Jubeltest in höchster Lust, —
 Seufzer, wenn###"	l0080310.txt		1.0			Konsens 2	Ton	Weltharmonika	4.836065813500023	3.339984625915243	4.848888301853746	5.539414712543868	4.225837474209252	4.50106624868879	4.8162348395429175	6.406376392150568	0.6102283392907717	-1.1610816227735472	0.03265346231082855	-0.8669616796066979		-2.594054937362671	-9.095084190368652	7.722804069519043	-8.268239974975586	-15.342397689819336	7.863699913024902	7.388631343841553	5.580674648284912	-6.483200073242188	0.9565763473510742
870	Ohr der Menschen	"###Auch laß es nicht die Seele dir empören,
 Wenn, was wie Himmelsstimme dir erklang,
 Im >>>Ohr der Menschen<<< nur Sirenensang;
 Nicht jedem ward es, Götterruf zu hören.
 
 Der Kinder Art sollst du ins###"	l0080396.txt		0.0			Konsens 2	Ohr	Menschen	6.561507854500487	4.902407387664439	5.815453316202373	5.399840268815709	5.604915526095244	3.7696544930603073	5.838555962500952	5.4527075766404645	0.9565923284052448	1.1327528946041303	-0.023102646298577945	-0.05286730782475502		8.001161575317383	19.81068992614746	-19.495901107788086	-3.645128726959229	-17.999019622802734	21.278566360473636	-10.212090492248537	-10.300570487976074	0.6286077499389648	1.5840504169464111
871	Vater der Welt	"###Auch so zu dem himmlischen Thron.
 
 Dort stehn eure Engel, die reinen,
 Und singen dem >>>Vater der Welt<<< ,
 Der sters aus dem Munde der Kleinen
 Am liebsten sein Lob sich bestellt.
 
 Singt mner###"	l00120219.txt		1.0			Konsens 2	Vater	Welt	5.913956777766199	4.616025729372092	6.609272506942537	5.996215337162287	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	2.2735412443015535	-0.7851122964954733	1.0274795314849552	-1.4368547169924613		6.461499214172362	-9.20007038116455	2.1020655632019043	-13.271718978881836	3.8674612045288086	-4.0992517471313485	5.470935821533203	17.21194839477539	-8.97946548461914	-7.741818428039551
872	Vater der Welt	"###Auch so zu dem himmlischen Thron.
 
 Dort stehn eure Engel, die reinen,
 Und singen dem >>>Vater der Welt<<< ,
 Der stets aus dem Munde der Kleinen
 Am liebsten sein Lob sich bestellt.
 
 Singt immer###"	l00270224.txt					Konsens 2	Vater	Welt	5.913956777766199	4.616025729372092	6.609272506942537	5.996215337162287	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	2.2735412443015535	-0.7851122964954733	1.0274795314849552	-1.4368547169924613		6.461499214172362	-9.20007038116455	2.1020655632019043	-13.271718978881836	3.8674612045288086	-4.0992517471313485	5.470935821533203	17.21194839477539	-8.97946548461914	-7.741818428039551
873	Vater der Welt	"###Auch so zu dem himmlischen Thron.
 
 Dort stehn eure Engel, die reinen,
 Und singen dem >>>Vater der Welt<<< ,
 Der stets aus dem Munde der Kleinen
 Am liebsten sein Lob sich bestellt.
 
 Singt immer###"	l0010077.txt					Konsens 2	Vater	Welt	5.913956777766199	4.616025729372092	6.609272506942537	5.996215337162287	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	2.2735412443015535	-0.7851122964954733	1.0274795314849552	-1.4368547169924613		6.461499214172362	-9.20007038116455	2.1020655632019043	-13.271718978881836	3.8674612045288086	-4.0992517471313485	5.470935821533203	17.21194839477539	-8.97946548461914	-7.741818428039551
874	Stimme der Kindheit	"###Bergeskämme,
 Sing' fort deine schallenden Frühlingsoden!
 Herauf mir beschwöre Gestalt an Gestalt,
 Du >>>Stimme der Kindheit<<< in meinem Wald!
 
 ###"	l00200086.txt		1.0			Konsens 2	Stimme	Kindheit	4.288989994387808	4.893121775435938	4.844049621190672	6.0435100817879785	4.019404544445263	5.114369933276765	5.197203597548887	6.46624828605242	0.26958544994254474	-0.22124815784082674	-0.3531539763582145	-0.4227382042644408		-5.5340614318847665	7.597127914428711	-7.292757987976074	-19.517091751098636	7.466245174407959	4.91727352142334	-13.477668762207033	-6.316566467285156	3.18874740600586	-2.261318683624268
875	Glück der reichen Welt	"###Bettler gleich, durch Stadt und Feld,
 Und hätte gern mein Theil empfangen
 Von all' dem >>>Glück der reichen Welt<<< .
 O Herz! nicht länger kannst du's tragen;
 Du sollst in deinen jungen Tagen,###"	l00150096.txt		0.0			Konsens 2	Glück	Welt	2.308095304066622	4.879219566693284	4.9963768104659545	8.147652661390321	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	-1.3323202293980234	-0.521918459174282	-0.5854161649916271	0.714582607235573		30.03353881835937	-1.132814645767212	-12.865893363952635	-4.30440616607666	-4.54678201675415	8.210379600524902	1.2532846927642822	2.8832783699035645	1.466289520263672	3.3296680450439453
876	Lieder der Männer	"###bis in das rauhe Land der Barbaren
 und habe gestritten.
 Und habe gerungen
 und habe die >>>Lieder der Männer<<< gesungen
 und alle Leiden der Männer gelitten.
 
 Als mein Weib gestorben
 und meine drei Söhne gefallen###"	l0040139.txt		0.0			Konsens 2	Lieder	Männer	5.313095018269653	4.795563796283949	5.886827358215216	7.411233452388785	6.4895874586694635	4.53724856693526	6.870380152110936	5.5305077816800905	-1.1764924403998125	0.258315229348689	-0.9835527938957204	1.880725670708694		10.990646362304688	12.85937786102295	-7.345918655395508	-1.6533801555633545	-0.508336067199707	-6.50217342376709	-13.689029693603516	-15.081172943115234	13.054666519165039	8.171650886535645
877	Leben der Welt	"###blau und die Luft ist rein;
 An dem Markstein draußen im wogenden Feld
 Endet für jeden das >>>Leben der Welt<<< :
 Im Dorf sind sie geboren.
 Wenn im Kirchlein das klagende Glöcklein erschallt,
 Schlafen sie###"	l00170189.txt		1.0			Konsens 2	Leben	Welt	3.7208719717852055	6.037060631003762	5.650820563332133	7.264486707560141	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	0.08045643832056015	0.635922605136197	0.0690275878745501	-0.16858334659460714		15.304886817932127	-0.5475814342498779	8.413522720336914	-1.2905821800231934	-3.577612400054932	2.8690381050109863	5.307538032531738	14.453985214233398	1.314016342163086	3.2035045623779297
878	Zeit der Renaissance	"###bleich, verwittert, in des Mondes Glanze
 Bauwerke lagen, Reste alter Pracht,
 Ruinen aus der >>>Zeit der Renaissance<<< .
 
 Nur hier und da, mit dorisch ernstem Knauf,
 Hebt aus dem Schutt sich einzeln eine###"	l00160126.txt		0.0			Konsens 2	Zeit	Renaissance	2.82088064305681	3.687671460133799	3.599804431726482	7.4582877264726175	3.2067036331691567	4.3408320408850685	5.170056945673213	6.572977114586829	-0.3858229901123473	-0.6531605807512686	-1.5702525139467314	0.8853106118857887		-2.245501041412353	-1.0963680744171145	9.537161827087402	-1.5389738082885742	-11.035821914672852	-4.358500480651856	-10.872896194458008	1.2071588039398191	0.39321231842041016	2.547428607940674
879	Tiefe des Gesanges	"###das rauschende Atmen
 Eines schlummernden Waldes bei Nacht
 Klingt jetzt sein beruhigtes Lied.
 Aber aus der >>>Tiefe des Gesanges<<< 
 Immer und immer
 Drängt ein Laut sich hervor
 Wie des Sommergewitters
 Erster verkündender Ton.
 ###"	l00140111.txt		1.0			Konsens 2	Tiefe	Gesanges	3.9763730913682975	4.545577899803833	4.524261413353033	5.1973274931505875	4.688720585644616	4.958217816812629	5.266186251889726	6.795866184775711	-0.7123474942763175	-0.4126399170087964	-0.7419248385366952	-1.598538691625123		-19.07784843444824	-7.476870536804199	-3.180648803710937	13.856801986694336	-31.60014533996582	24.465639114379886	-5.129484176635742	-6.862428665161133	-8.64285945892334	3.764867067337036
880	Herren der Welt	"###daß es nicht grollte.
 
 Daß es nicht grollte und keine Klage erhob
 gegen die reichen, begüterten >>>Herren der Welt<<< ,
 daß es sich krümmte und schwieg, wenn der Herbstwind schnob,
 der ihre faulenden Früchte zur###"	l0040548.txt		0.0			Konsens 2	Herren	Welt	5.670899314687032	2.2173741504838818	4.9770476021981205	4.879782064188941	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	2.0304837812223853	-3.1837638753836845	-0.6047453732594628	-2.553287989965808		17.74274253845215	7.183856010437013	-3.68214750289917	-7.149489879608153	-12.237417221069336	-6.74406099319458	-4.892538070678711	8.934857368469238	-9.760843276977539	-20.23647689819336
881	Krone des Gesangs	"###dein Ebenbild, das aufwärts strebt,
 Sich siegend über Zeit und Raum erhebt,
 Der Hymnus, >>>Krone des Gesangs<<< , gelungen.
 
 Da stehst du, Muse, noch in ernstem Sinnen:
 „Der Mann allein###"	l0080447.txt		1.0			Konsens 2	Krone	Gesangs	6.914386123871263	3.0942116233854686	6.603783534160542	6.380384246007731	3.5374928150165497	5.428687704057735	3.703788659659582	6.769542797774844	3.376893308854714	-2.3344760806722653	2.8999948745009623	-0.389158551767113		-16.56563377380371	5.528654098510742	-4.36798095703125	-1.5615396499633791	-27.57247543334961	5.915462970733643	10.262232780456543	14.31431770324707	-6.421058654785156	1.9895415306091309
882	Reich der Welt	"###dem Himmel nicht vertraut,
 Wie stürmisch Glück, das nimmer noch getrogen?
 Das goldne Schicksalslied vom >>>Reich der Welt<<< !
 Es schwankt das Kreuz im grimmen Sturmesbranden. —
 Es steht. Der stumme Friedestifter hält
 ###"	l0090078.txt		1.0			Konsens 2	Reich	Welt	4.595048826874053	5.0363695357910006	5.8058864457865305	4.616162766177843	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	0.9546332934094076	-0.3647684900765649	0.22409347032894894	-2.8169072879769046		1.6984834671020508	-3.7860028743743896	-2.256098985671997	-6.062036991119385	-8.970894813537598	-6.400644779205322	-2.2159500122070312	-2.1158223152160645	-7.0909743309021	2.030404090881348
883	Überfluss der Welt	"###dem sinkenden Gestirn gesellt;
 Trinkt, o Augen, was die Wimper hält,
 Von dem goldnen >>>Überfluss der Welt<<< !
 
 ###"	l00160173.txt		1.0			Konsens 2	Überfluss	Welt	3.126988906983398	5.055213061499592	5.493494224148416	4.649254340219665	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	-0.5134266264812473	-0.34592496436797315	-0.08829875130916688	-2.783815713935083		23.298105239868164	-7.204718589782715	-9.689208984375	-4.682295799255371	-15.620919227600098	6.918167591094972	3.42313551902771	18.240222930908203	-5.308794021606445	-3.16378116607666
884	Überfluß der Welt	"###dem sinkenden Gestirn gesellt;
 Trinkt, o Augen, was die Wimper hält,
 Von dem goldnen >>>Überfluß der Welt<<< !
 
 ###"	l0010307.txt					Konsens 2	Überfluß	Welt	2.5972823863516203	3.9484022353077286	4.290455379278363	4.467395204400215	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	-1.043133147113025	-1.4527357905598373	-1.2913375961792184	-2.9656748497545333		19.258697509765625	-6.267932891845702	-7.459956169128418	-7.926037311553955	-8.37236213684082	7.312535762786865	7.252800941467285	13.708002090454102	-1.7841835021972656	-4.538443565368652
885	Herzen der Menschen	"###Den welterlösenden, heiligen Geist.
 
 Der heilige Geist ist die ewige Liebe,
 Die Gott in die >>>Herzen der Menschen<<< gesenkt,
 Und die mit jedem Ostertriebe
 Von neuem sich zum Lichte drängt.
 Sie schwebt herab###"	l0070112.txt		0.0			Konsens 2	Herzen	Menschen	4.483773605450931	5.613769888481823	5.428721689454997	7.416913536767192	5.604915526095244	3.7696544930603073	5.838555962500952	5.4527075766404645	-1.1211419206443107	1.844115395421516	-0.4098342730459548	1.9642059601267248		8.204378128051758	21.73321533203125	-16.109050750732422	6.611466407775879	-11.901609420776367	9.355024337768556	0.1457500457763672	-6.18620491027832	-0.7640843391418457	2.8175971508026123
886	Urstille der Welt	"###der Himmel öd' und die Erde nackt
 Und kein klopfendes Herz an der Erde lag, —
  >>>Urstille der Welt<<< ! Nimm mild gesinnt
 In deine Arme dein zagendes Kind.
 
 Verlassen hab' ich im tiefen Thal###"	l00270507.txt		0.0			Konsens 2	Urstille	Welt	3.7791005725936135	4.905617712020399	4.423185166316209	7.0385895684297415	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	0.13868503912896826	-0.4955203138471669	-1.1586078091413723	-0.3944804857250057		18.804372787475586	-2.843089818954468	-8.074950218200684	-4.113950729370116	-4.8899827003479	11.175403594970703	8.091072082519531	3.762924671173096	-1.5122299194335938	-9.437530517578123
